country,month,awd_median_eur__cyber_broad,awd_median_eur__cyber_strict,awd_median_eur__ict_generic,awd_median_eur__other,awd_total_eur__cyber_broad,awd_total_eur__cyber_strict,awd_total_eur__ict_generic,awd_total_eur__other,awd_total_eur_real__cyber_broad,awd_total_eur_real__cyber_strict,awd_total_eur_real__ict_generic,awd_total_eur_real__other,est_median_eur__cyber_broad,est_median_eur__cyber_strict,est_median_eur__ict_generic,est_median_eur__other,est_total_eur__cyber_broad,est_total_eur__cyber_strict,est_total_eur__ict_generic,est_total_eur__other,est_total_eur_real__cyber_broad,est_total_eur_real__cyber_strict,est_total_eur_real__ict_generic,est_total_eur_real__other,n_awards__cyber_broad,n_awards__cyber_strict,n_awards__ict_generic,n_awards__other,n_tenders__cyber_broad,n_tenders__cyber_strict,n_tenders__ict_generic,n_tenders__other,n_cyber,n_cyber_strict,n_ict72,n_ict_generic,cyber_share,v_cyber_real,v_cyber_nom,v_cyber_awd,v_cyber_awd_real,cyber_strict_est_median_eur,cyber_strict_awd_median_eur,group,treat_month,treated,rel_month,post_eforms
DK,2023-10,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-21.0,0
DK,2023-11,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-20.0,1
DK,2023-12,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-19.0,1
DK,2024-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-18.0,1
DK,2024-02,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,16.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,,,,,mid,2025-07,0,-17.0,1
DK,2024-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,,,,,mid,2025-07,0,-16.0,1
DK,2024-04,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,16.0,0.0,0.0,1.0,19.0,0.0,1.0,1.0,20.0,19.0,0.05,,,0.0,0.0,,,mid,2025-07,0,-15.0,1
DK,2024-05,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-14.0,1
DK,2024-06,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-13.0,1
DK,2024-07,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,21.0,0.0,0.0,1.0,29.0,0.0,1.0,1.0,30.0,29.0,0.03333333333333333,,,0.0,0.0,,,mid,2025-07,0,-12.0,1
DK,2024-08,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-11.0,1
DK,2024-09,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-10.0,1
DK,2024-10,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-9.0,1
DK,2024-11,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,31.0,0.0,0.0,1.0,34.0,0.0,1.0,1.0,35.0,34.0,0.02857142857142857,,,0.0,0.0,,,mid,2025-07,0,-8.0,1
DK,2024-12,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,36.0,0.0,0.0,1.0,29.0,0.0,1.0,1.0,30.0,29.0,0.03333333333333333,,,0.0,0.0,,,mid,2025-07,0,-7.0,1
DK,2025-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-6.0,1
DK,2025-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-5.0,1
DK,2025-03,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,27.0,0.0,0.0,1.0,24.0,0.0,1.0,1.0,25.0,24.0,0.04,,,0.0,0.0,,,mid,2025-07,0,-4.0,1
DK,2025-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,30.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,,,,,mid,2025-07,0,-3.0,1
DK,2025-05,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,33.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,0,-2.0,1
DK,2025-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,20.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,,,,,mid,2025-07,0,-1.0,1
DK,2025-07,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,22.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,1,0.0,1
DK,2025-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,,,,,mid,2025-07,1,1.0,1
DK,2025-09,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,27.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,1,2.0,1
DK,2025-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,19.0,0.0,0.0,1.0,28.0,0.0,1.0,1.0,29.0,28.0,0.034482758620689655,,,,,,,mid,2025-07,1,3.0,1
DK,2025-11,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,19.0,0.0,0.0,1.0,22.0,0.0,1.0,1.0,23.0,22.0,0.043478260869565216,,,0.0,0.0,,,mid,2025-07,1,4.0,1
DK,2025-12,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,23.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,,,,,mid,2025-07,1,5.0,1
DK,2026-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,1,6.0,1
DK,2026-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,1,7.0,1
DK,2026-03,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,21.0,0.0,0.0,1.0,18.0,0.0,1.0,1.0,19.0,18.0,0.05263157894736842,,,0.0,0.0,,,mid,2025-07,1,8.0,1
DK,2026-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,17.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,,,,,mid,2025-07,1,9.0,1
DK,2026-05,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-07,1,10.0,1
DK,2026-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,26.0,0.0,0.0,1.0,14.0,0.0,1.0,1.0,15.0,14.0,0.06666666666666667,,,,,,,mid,2025-07,1,11.0,1
DK,2026-07,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,22.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,,,,,mid,2025-07,1,12.0,1
DK,2026-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,,,,,mid,2025-07,1,13.0,1
ES,2021-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,141.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,0
ES,2021-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,159.0,0.0,0.0,1.0,105.0,0.0,1.0,1.0,106.0,105.0,0.009433962264150943,,,0.0,0.0,,,control,,0,,0
ES,2021-03,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,135.0,0.0,0.0,1.0,131.0,0.0,1.0,1.0,132.0,131.0,0.007575757575757576,,,0.0,0.0,,,control,,0,,0
ES,2021-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,130.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,132.0,132.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2021-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,121.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,143.0,143.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2021-06,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,162.0,0.0,0.0,3.0,146.0,0.0,3.0,3.0,149.0,146.0,0.020134228187919462,,,0.0,0.0,,,control,,0,,0
ES,2021-07,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,182.0,0.0,0.0,1.0,163.0,0.0,1.0,1.0,164.0,163.0,0.006097560975609756,,,0.0,0.0,,,control,,0,,0
ES,2021-08,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,131.0,0.0,0.0,1.0,134.0,0.0,1.0,1.0,135.0,134.0,0.007407407407407408,,,0.0,0.0,,,control,,0,,0
ES,2021-09,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,156.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,0
ES,2021-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,150.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2021-11,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,177.0,0.0,0.0,1.0,154.0,0.0,1.0,1.0,155.0,154.0,0.0064516129032258064,,,,,,,control,,0,,0
ES,2021-12,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,203.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2022-01,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,173.0,0.0,0.0,2.0,114.0,0.0,2.0,2.0,116.0,114.0,0.017241379310344827,,,,,,,control,,0,,0
ES,2022-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,138.0,0.0,0.0,2.0,103.0,0.0,2.0,2.0,105.0,103.0,0.01904761904761905,,,0.0,0.0,,,control,,0,,0
ES,2022-03,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,183.0,0.0,0.0,1.0,152.0,0.0,1.0,1.0,153.0,152.0,0.006535947712418301,,,0.0,0.0,,,control,,0,,0
ES,2022-04,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,166.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,0
ES,2022-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,160.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,172.0,172.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2022-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,4.0,170.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,184.0,184.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2022-07,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,168.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2022-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,149.0,0.0,0.0,3.0,161.0,0.0,3.0,3.0,164.0,161.0,0.018292682926829267,,,,,,,control,,0,,0
ES,2022-09,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,210.0,0.0,0.0,1.0,148.0,0.0,1.0,1.0,149.0,148.0,0.006711409395973154,,,,,,,control,,0,,0
ES,2022-10,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,213.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,0
ES,2022-11,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,215.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,185.0,185.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2022-12,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,212.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,0
ES,2023-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,207.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,0
ES,2023-02,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,215.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,141.0,141.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2023-03,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,243.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,196.0,196.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,0
ES,2023-04,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,160.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,0
ES,2023-05,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,203.0,0.0,0.0,3.0,191.0,0.0,3.0,3.0,194.0,191.0,0.015463917525773196,,,0.0,0.0,,,control,,0,,0
ES,2023-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,243.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,186.0,186.0,0.0,0.0,0.0,,,,,control,,0,,0
ES,2023-07,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,221.0,0.0,0.0,2.0,183.0,0.0,2.0,2.0,185.0,183.0,0.010810810810810811,,,0.0,0.0,,,control,,0,,0
ES,2023-08,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,162.0,0.0,0.0,1.0,123.0,0.0,1.0,1.0,124.0,123.0,0.008064516129032258,,,0.0,0.0,,,control,,0,,0
ES,2023-09,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,197.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,0
ES,2023-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,163.0,0.0,0.0,1.0,152.0,0.0,1.0,1.0,153.0,152.0,0.006535947712418301,,,,,,,control,,0,,0
ES,2023-11,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,223.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,171.0,171.0,0.0,0.0,0.0,,,,,control,,0,,1
ES,2023-12,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,275.0,0.0,0.0,1.0,172.0,0.0,1.0,1.0,173.0,172.0,0.005780346820809248,,,,,,,control,,0,,1
ES,2024-01,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,237.0,0.0,0.0,3.0,149.0,0.0,3.0,3.0,152.0,149.0,0.019736842105263157,,,,,,,control,,0,,1
ES,2024-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,169.0,0.0,0.0,3.0,168.0,0.0,3.0,3.0,171.0,168.0,0.017543859649122806,,,0.0,0.0,,,control,,0,,1
ES,2024-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,196.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,178.0,178.0,0.0,0.0,0.0,,,,,control,,0,,1
ES,2024-04,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,187.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,1
ES,2024-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,201.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,226.0,226.0,0.0,0.0,0.0,,,,,control,,0,,1
ES,2024-06,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,174.0,0.0,0.0,1.0,196.0,0.0,1.0,1.0,197.0,196.0,0.005076142131979695,,,0.0,0.0,,,control,,0,,1
ES,2024-07,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,221.0,0.0,0.0,3.0,259.0,0.0,3.0,3.0,262.0,259.0,0.011450381679389313,,,,,,,control,,0,,1
ES,2024-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,132.0,0.0,0.0,1.0,172.0,0.0,1.0,1.0,173.0,172.0,0.005780346820809248,,,,,,,control,,0,,1
ES,2024-09,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,191.0,0.0,0.0,1.0,213.0,0.0,1.0,1.0,214.0,213.0,0.004672897196261682,,,,,,,control,,0,,1
ES,2024-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,286.0,0.0,0.0,2.0,230.0,0.0,2.0,2.0,232.0,230.0,0.008620689655172414,,,,,,,control,,0,,1
ES,2024-11,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,4.0,231.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,234.0,234.0,0.0,0.0,0.0,,,,,control,,0,,1
ES,2024-12,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,270.0,0.0,0.0,2.0,240.0,0.0,2.0,2.0,242.0,240.0,0.008264462809917356,,,,,,,control,,0,,1
ES,2025-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,258.0,0.0,0.0,4.0,137.0,0.0,4.0,4.0,141.0,137.0,0.028368794326241134,,,0.0,0.0,,,control,,0,,1
ES,2025-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,210.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,1
ES,2025-03,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,252.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,,,control,,0,,1
ES,2025-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,226.0,0.0,0.0,2.0,247.0,0.0,2.0,2.0,249.0,247.0,0.008032128514056224,,,,,,,control,,0,,1
ES,2025-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,318.0,0.0,0.0,1.0,242.0,0.0,1.0,1.0,243.0,242.0,0.00411522633744856,,,,,,,control,,0,,1
ES,2025-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,249.0,0.0,0.0,1.0,262.0,0.0,1.0,1.0,263.0,262.0,0.0038022813688212928,,,,,,,control,,0,,1
ES,2025-07,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,7.0,281.0,0.0,0.0,3.0,306.0,0.0,3.0,3.0,309.0,306.0,0.009708737864077669,,,,,,,control,,0,,1
ES,2025-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,220.0,0.0,0.0,1.0,231.0,0.0,1.0,1.0,232.0,231.0,0.004310344827586207,,,,,,,control,,0,,1
ES,2025-09,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,273.0,0.0,0.0,6.0,214.0,0.0,6.0,6.0,220.0,214.0,0.02727272727272727,,,,,,,control,,0,,1
ES,2025-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,290.0,0.0,0.0,1.0,217.0,0.0,1.0,1.0,218.0,217.0,0.0045871559633027525,,,,,,,control,,0,,1
ES,2025-11,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,261.0,0.0,0.0,2.0,224.0,0.0,2.0,2.0,226.0,224.0,0.008849557522123894,,,,,,,control,,0,,1
ES,2025-12,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,333.0,0.0,0.0,2.0,304.0,0.0,2.0,2.0,306.0,304.0,0.006535947712418301,,,,,,,control,,0,,1
ES,2026-01,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,261.0,0.0,0.0,1.0,151.0,0.0,1.0,1.0,152.0,151.0,0.006578947368421052,,,,,,,control,,0,,1
