country,month,n_cyber_tenders,n_cyber_awards,n_strict_tenders,est_value_cyber_eur,est_value_cyber_real,est_value_cyber_real_win,awd_value_cyber_eur,awd_value_cyber_real,awd_value_cyber_real_win,n_buyers_cyber,n_new_buyers_cyber,est_value_new_real,est_value_incumbent_real,n_ict72_tenders,n_ict_generic_tenders,share_cyber_n,share_cyber_value,accel_share_ict,negwc_share_ict,accel_share_cyber,n_modifications_ict,n_modifications_cyber,n_placebo45_tenders,post_eforms,month_2023_10,treat_month,treat_month_alt,treat_month_it_alt,group
SE,2024-08,1.0,0.0,0.0,2618783.662281659,2254309.9148159428,2254309.9148159428,0.0,0.0,0.0,1.0,1.0,2254309.9148159428,0.0,48.0,47.0,0.020833333333333332,0.005235163545595629,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-09,4.0,2.0,1.0,11372196.835626934,9758279.90871105,9758279.90871105,1320689.928418606,1133260.5459087482,1133260.5459087482,4.0,2.0,2958716.6332585593,6799563.275452489,85.0,81.0,0.047058823529411764,0.025478041206586706,0.0,0.0,0.0,1.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,,1.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-11,1.0,0.0,0.0,8633491.038436301,7331378.422360813,7331378.422360813,0.0,0.0,0.0,1.0,1.0,7331378.422360813,0.0,100.0,99.0,0.01,0.011419579325536802,0.0,0.0,0.0,1.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-12,3.0,4.0,1.0,3781293.4631432546,3202380.119815686,3202380.119815686,10944019.471488178,9268497.86401827,9268497.86401827,3.0,2.0,2871099.417765787,331280.7020498985,89.0,86.0,0.033707865168539325,0.008621458512947053,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-01,1.0,2.0,1.0,391996.30652368965,331575.2966884657,331575.2966884657,3048860.16185092,2578918.974243622,2578918.974243622,1.0,0.0,0.0,331575.2966884657,78.0,77.0,0.01282051282051282,0.0017881978939002581,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-02,2.0,1.0,2.0,666820.7763572026,558396.2774275135,558396.2774275135,5690203.958248128,4764981.567381448,4764981.567381448,2.0,1.0,223358.5109710054,335037.7664565081,85.0,83.0,0.023529411764705882,0.0028885593791523043,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-03,1.0,2.0,1.0,0.09117848187827673,0.07678943924428591,0.07678943924428591,5540186.915887851,4665879.907361301,4665879.907361301,1.0,1.0,0.07678943924428591,0.0,107.0,106.0,0.009345794392523364,2.0050627831263816e-10,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-04,2.0,1.0,1.0,1585508.0915585363,1332148.319462592,1332148.319462592,410045.1960927249,344521.11710239446,344521.11710239446,2.0,2.0,1332148.319462592,0.0,115.0,113.0,0.017391304347826087,0.0016479712117932039,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-05,1.0,2.0,0.0,7076425.394257986,5924906.439276428,5924906.439276428,964967.0992169982,807941.7871740585,807941.7871740585,1.0,1.0,5924906.439276428,0.0,109.0,108.0,0.009174311926605505,0.0023578790783228337,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-06,1.0,0.0,0.0,454157.3564408597,378105.1349204715,378105.1349204715,0.0,0.0,0.0,1.0,1.0,378105.1349204715,0.0,76.0,75.0,0.013157894736842105,0.0008196750845309315,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-07,0.0,1.0,0.0,0.0,0.0,0.0,1339465.1069339644,1111726.5232981064,1111726.5232981064,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-08,0.0,1.0,0.0,0.0,0.0,0.0,1164770.1818833437,969866.4166781048,969866.4166781048,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-09,1.0,0.0,0.0,272717.3557325188,226724.09012064384,226724.09012064384,0.0,0.0,0.0,1.0,1.0,226724.09012064384,0.0,130.0,129.0,0.007692307692307693,0.00021446285045916447,0.0,0.0,0.0,1.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-10,2.0,0.0,0.0,3099390.149408837,2566641.330442846,2566641.330442846,0.0,0.0,0.0,2.0,1.0,754894.5089537781,1811746.8214890675,114.0,112.0,0.017543859649122806,0.0031301483460158047,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-11,3.0,0.0,0.0,5094846.017377064,4231470.748251777,4231470.748251777,0.0,0.0,0.0,3.0,1.0,2266859.329420595,1964611.4188311824,87.0,84.0,0.034482758620689655,0.007780506357051535,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2025-12,4.0,0.0,1.0,41576416.16799442,34502325.629771754,34502325.629771754,0.0,0.0,0.0,3.0,1.0,20259643.747283194,14242681.88248856,82.0,78.0,0.04878048780487805,0.05866811717322401,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2026-01,1.0,0.0,0.0,1591536.7691803586,,,0.0,0.0,0.0,1.0,1.0,,0.0,82.0,81.0,0.012195121951219513,,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2026-02,1.0,0.0,0.0,1598480.5032392738,,,0.0,0.0,0.0,1.0,0.0,0.0,,100.0,99.0,0.01,,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2026-03,3.0,0.0,0.0,8623413.310535803,,,0.0,0.0,0.0,3.0,3.0,,0.0,117.0,114.0,0.02564102564102564,,0.0,0.0,0.0,1.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2026-04,3.0,2.0,0.0,1393657.4740650496,,,17074611.437220808,,,3.0,2.0,,,122.0,119.0,0.02459016393442623,,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2026-05,3.0,2.0,1.0,3682800.401425244,,,2467476.268954913,,,3.0,1.0,,,130.0,127.0,0.023076923076923078,,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2026-06,1.0,2.0,1.0,456420.92963814945,,,3286230.6933946763,,,1.0,1.0,,0.0,85.0,84.0,0.011764705882352941,,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2026-07,2.0,2.0,1.0,77495518.65867569,,,416447.8806424162,,,2.0,1.0,,,48.0,46.0,0.041666666666666664,,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SK,2021-01,0.0,2.0,0.0,0.0,0.0,0.0,331083.04,338755.1553993884,338755.1553993884,0.0,0.0,0.0,0.0,6.0,6.0,0.0,,0.0,0.0,,20.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,,10.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-03,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,9.0,9.0,0.0,,0.0,0.0,,18.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-04,0.0,1.0,0.0,0.0,0.0,0.0,355695.37,360301.7488833636,360301.7488833636,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,,15.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,,0.0,0.0,,17.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,,0.0,0.0,,17.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-07,0.0,1.0,0.0,0.0,0.0,0.0,18200.0,18171.62190390928,18171.62190390928,0.0,0.0,0.0,0.0,11.0,11.0,0.0,,0.0,0.0,,23.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,,0.0,0.0,,29.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,,0.0,0.0,,35.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-10,0.0,1.0,0.0,0.0,0.0,0.0,104142.64,102421.47011934155,102421.47011934155,0.0,0.0,0.0,0.0,22.0,22.0,0.0,,0.0,0.0,,29.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-11,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,15.0,14.0,0.06666666666666667,,0.0,0.0,0.0,31.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2021-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,,0.0,0.0,,43.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-01,0.0,1.0,0.0,0.0,0.0,0.0,33799.06,32116.114274374475,32116.114274374475,0.0,0.0,0.0,0.0,14.0,14.0,0.0,,0.0,0.0,,24.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-02,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,14.0,13.0,0.07142857142857142,,0.0,0.0,0.0,23.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,,0.0,0.0,,23.0,1.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-04,0.0,1.0,0.0,0.0,0.0,0.0,48902.7,44682.24127273471,44682.24127273471,0.0,0.0,0.0,0.0,9.0,9.0,0.0,,0.0,0.0,,31.0,1.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-05,0.0,1.0,0.0,0.0,0.0,0.0,275792.37,248408.76991782428,248408.76991782428,0.0,0.0,0.0,0.0,16.0,16.0,0.0,,0.0,0.0,,22.0,1.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-06,1.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,22.0,21.0,0.045454545454545456,,0.0,0.0,0.0,26.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,,0.0,0.0,,34.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,,0.0,0.0,,23.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,,0.0,0.0,,31.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-10,0.0,2.0,0.0,0.0,0.0,0.0,50020.0,42974.51801350692,42974.51801350692,0.0,0.0,0.0,0.0,24.0,24.0,0.0,,0.0,0.0,,22.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-11,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,,20.0,19.0,0.05,,0.0,0.0,0.0,26.0,1.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2022-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,,0.0,0.0,,35.0,1.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-01,0.0,1.0,0.0,0.0,0.0,0.0,34802.35,28740.178346600016,28740.178346600016,0.0,0.0,0.0,0.0,29.0,29.0,0.0,,0.0,0.0,,28.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-02,1.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,17.0,16.0,0.058823529411764705,,0.0,0.0,0.0,20.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,,0.0,0.0,,34.0,1.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,,0.0,0.0,,23.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,,0.0,0.0,,33.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-06,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,17.0,17.0,0.0,,0.0,0.0,,25.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-07,1.0,1.0,0.0,,,,49442.5,39652.78307625006,39652.78307625006,1.0,1.0,,0.0,16.0,15.0,0.0625,,0.0,0.0,0.0,23.0,1.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,,0.0,0.0,,19.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,,0.0,0.0,,24.0,0.0,,0,0,2025-01,2025-01,2025-01,mid
SK,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,,39.0,0.0,,0,1,2025-01,2025-01,2025-01,mid
SK,2023-11,0.0,3.0,0.0,0.0,0.0,0.0,552019372.9,439306554.7225389,83582829.77839084,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,,17.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2023-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,15.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,,9.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,,1.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-04,1.0,0.0,0.0,2900000.0,2269170.8178395187,2269170.8178395187,0.0,0.0,0.0,1.0,1.0,2269170.8178395187,0.0,14.0,13.0,0.07142857142857142,0.0833753325550202,0.0,0.0,0.0,0.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,,4.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-06,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,,4.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,6.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-08,1.0,0.0,0.0,1105839.55,858542.8287275205,858542.8287275205,0.0,0.0,0.0,1.0,0.0,0.0,858542.8287275205,24.0,23.0,0.041666666666666664,0.0016828301459863217,0.0,0.0,0.0,1.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,,2.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-10,3.0,0.0,0.0,401214.07,308974.8204792731,308974.8204792731,0.0,0.0,0.0,3.0,2.0,112599.40617185703,196375.4143074161,33.0,30.0,0.09090909090909091,0.0027863269937640875,0.0,0.0,0.0,4.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-11,1.0,2.0,0.0,255000.0,195888.46604215459,195888.46604215459,183791.5,141186.80394739864,141186.80394739864,1.0,0.0,0.0,195888.46604215459,41.0,40.0,0.024390243902439025,0.001647904731155906,0.0,0.0,0.0,3.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2024-12,1.0,1.0,0.0,225521.0,174082.34675502955,174082.34675502955,96477.07,74471.79975988604,74471.79975988604,1.0,1.0,174082.34675502955,0.0,35.0,34.0,0.02857142857142857,0.0002891409481261474,0.0,0.0,0.0,2.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-01,4.0,1.0,1.0,11145599.33,8455358.501310738,8455358.501310738,212870.7,161489.5735647235,161489.5735647235,4.0,3.0,8284272.061890517,171086.43942022085,27.0,23.0,0.14814814814814814,0.014190796010626476,0.0,0.0,0.0,3.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-02,3.0,0.0,1.0,10866937.81,8211561.047779376,8211561.047779376,0.0,0.0,0.0,3.0,1.0,216309.39768886776,7995251.650090508,21.0,18.0,0.14285714285714285,0.06044731210992082,0.0,0.0,0.0,5.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-03,3.0,1.0,0.0,5320412.0,4008941.165979776,4008941.165979776,10158533.33,7654475.339995214,7654475.339995214,2.0,1.0,297001.86148458434,3711939.3044951917,23.0,20.0,0.13043478260869565,0.08073719533660467,0.0,0.0,0.0,4.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-04,1.0,1.0,0.0,494420.0,372194.41455731797,372194.41455731797,225521.0,169769.9457250534,169769.9457250534,1.0,0.0,0.0,372194.41455731797,31.0,30.0,0.03225806451612903,0.0038261499463076564,0.0,0.0,0.0,4.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-05,2.0,3.0,0.0,897639.31,672239.9414484848,672239.9414484848,680305.81,509479.4008981893,509479.4008981893,2.0,1.0,301969.9809551549,370269.9604933298,29.0,27.0,0.06896551724137931,0.009161886583429042,0.0,0.0,0.0,1.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-06,1.0,5.0,0.0,295226.67,220502.27962747787,220502.27962747787,5139827.67,3838893.410705029,3838893.410705029,1.0,1.0,220502.27962747787,0.0,25.0,24.0,0.04,0.0006213053420559602,0.0,0.0,0.0,1.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-07,2.0,1.0,0.0,304776.67,226829.97732604825,226829.97732604825,460974.0,343079.80977644306,343079.80977644306,2.0,0.0,0.0,226829.97732604825,34.0,32.0,0.058823529411764705,0.0018806702514450775,0.0,0.0,0.0,2.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-08,2.0,2.0,0.0,586981.6699999999,436424.1326542777,436424.1326542777,9918737.8,7374636.658398888,7374636.658398888,2.0,2.0,436424.1326542777,0.0,33.0,31.0,0.06060606060606061,0.001188067451865062,0.0,0.0,0.0,0.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-09,1.0,1.0,0.0,241125.0,178931.84218843572,178931.84218843572,149465.86,110914.26303402311,110914.26303402311,1.0,0.0,0.0,178931.84218843572,26.0,25.0,0.038461538461538464,0.0012033108103982767,0.0,0.0,0.0,0.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-10,4.0,2.0,0.0,3676945.0,2725833.257417132,2725833.257417132,279450.0,207164.9436652486,207164.9436652486,4.0,3.0,2712915.565009306,12917.692407825933,46.0,42.0,0.08695652173913043,0.02376605190572699,0.0,0.0,0.0,8.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-11,3.0,0.0,0.0,5674326.95,4194843.177147962,4194843.177147962,0.0,0.0,0.0,3.0,2.0,2665218.246693678,1529624.930454284,38.0,35.0,0.07894736842105263,0.04563716129627509,0.0,0.0,0.0,2.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2025-12,4.0,2.0,0.0,3188649.69,2365102.5132038104,2365102.5132038104,494462.75,366755.5882285292,366755.5882285292,4.0,3.0,1273208.144731921,1091894.3684718895,26.0,22.0,0.15384615384615385,0.030826453136727907,0.0,0.0,0.0,3.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2026-01,2.0,1.0,0.0,2272137.02,,,12084.0,,,2.0,1.0,,,25.0,23.0,0.08,,0.0,0.0,0.0,7.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2026-02,1.0,2.0,0.0,800036.5,,,936273.6,,,1.0,0.0,0.0,,28.0,27.0,0.03571428571428571,,0.0,0.0,0.0,4.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2026-03,3.0,2.0,0.0,7958586.5,,,1830800.0,,,3.0,2.0,,,33.0,30.0,0.09090909090909091,,0.0,0.0,0.0,2.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2026-04,3.0,2.0,0.0,1722110.65,,,3504424.69,,,3.0,0.0,0.0,,25.0,22.0,0.12,,0.0,0.0,0.0,4.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2026-05,3.0,0.0,0.0,6401093.75,,,0.0,0.0,0.0,3.0,1.0,,,29.0,26.0,0.10344827586206896,,0.0,0.0,0.0,4.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2026-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,,0.0,0.0,,4.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
SK,2026-07,0.0,2.0,0.0,0.0,0.0,0.0,6332768.0,,,0.0,0.0,0.0,0.0,26.0,26.0,0.0,,0.0,0.0,,1.0,0.0,,1,0,2025-01,2025-01,2025-01,mid
